Datetime,Time interval [hh:mm],Day of Week,Month,B1 Total port Tput [Mbps],B1 UE DlLatency [ms],B1 BBU1 AVG Power consumption [W],B2 Total port Tput [Mbps],B2 UE DlLatency [ms],B2 BBU2 AVG Power consumption [W],B3 Total port Tput [Mbps],B3 UE DlLatency [ms],B3 BBU3 AVG Power consumption [W],D1 Total port Tput [Mbps],D1 UE DlLatency [ms],D1 BBU1 AVG Power consumption [W],D2 Total port Tput [Mbps],D2 UE DlLatency [ms],D2 BBU2 AVG Power consumption [W],D3 Total port Tput [Mbps],D3 UE DlLatency [ms],D3 BBU3 AVG Power consumption [W],G1 Total port Tput [Mbps],G1 UE DlLatency [ms],G1 BBU1 AVG Power consumption [W],G2 Total port Tput [Mbps],G2 UE DlLatency [ms],G2 BBU2 AVG Power consumption [W],G3 Total port Tput [Mbps],G3 UE DlLatency [ms],G3 BBU3 AVG Power consumption [W]
6/16/2024 1:30,1:30:00,Sunday,6,14.947,4,137.3,24.047,6.8,115.1,10.344,7.8,118.8,31.173,4.8,140.8,10.933,7.2,132,20.464,8.4,112,12.575,7.5,140.1,45.63,5.5,133.3,6.038,9.1,115.2
6/16/2024 1:45,1:45:00,Sunday,6,13.007,3.8,137.2,16.402,6.7,115,14.501,5.7,118.7,24.507,4.5,140.3,8.479,7.5,131.9,17.348,6.9,111.9,10.64,6.9,140,42.768,5.3,133.2,4.555,9.1,115.2
6/16/2024 2:00,2:00:00,Sunday,6,11.411,4.4,137,16.435,7.4,115,16.118,6,118.5,22.638,4.4,140.9,9.321,7.6,132.5,13.141,7.3,112.2,22.645,7.6,140.2,30.241,5.2,133,4.432,10.8,115.1
6/16/2024 2:15,2:15:00,Sunday,6,11.939,4.6,137.3,20.635,7,115,14.122,6,118.7,22.62,3.7,139.7,9.989,5.3,131.8,6.311,8.6,111.4,9.653,7.2,139.7,26.93,4.8,132.9,3.321,6.3,115.1
6/21/2024 17:30,17:30:00,Friday,6,18.580698,7.3967237,139.68246,43.311184,10.379196,115.996506,23.549973,8.642334,119.25502,34.019238,7.154647,136.92587,49.270508,6.932788,134.08911,49.75063,8.0193405,112.720924,26.03742,7.759453,143.23161,86.21459,7.0075283,136.91441,40.00466,6.614519,118.635155
6/21/2024 17:45,17:45:00,Friday,6,15.989695,7.369239,139.41039,45.521324,10.394037,116.08373,25.484316,8.430201,119.28363,34.29711,7.2795825,137.45282,47.252438,6.8980994,134.63956,47.733097,8.031672,113.69244,28.148848,7.569738,143.23454,98.32374,7.101837,136.9606,38.994072,6.579338,118.4575
6/21/2024 18:00,18:00:00,Friday,6,13.837016,7.3754864,139.26944,48.45777,10.312161,116.0681,22.1231,7.578386,119.84887,32.98935,7.5033717,137.03157,46.62225,6.811304,134.17136,45.29645,7.725314,112.8405,26.216406,7.751794,143.20572,90.1009,7.0128603,136.92326,35.10659,6.553323,118.47337
6/21/2024 18:15,18:15:00,Friday,6,15.546876,7.7587814,138.9583,48.125706,10.183712,116.14305,22.131392,7.311173,120.1266,34.34907,7.855532,137.36256,45.7436,6.78704,134.6982,46.330456,7.654957,113.31228,26.010612,7.680705,143.17973,80.01903,7.007186,136.76585,35.000244,6.7073374,118.5076
6/21/2024 18:30,18:30:00,Friday,6,18.039207,7.887427,138.4263,48.699787,9.971997,116.16547,23.695637,7.3632417,120.3147,35.191723,7.8662305,137.18849,50.719727,6.909773,134.31557,36.743202,7.7445474,112.64469,25.492825,7.7804875,143.19559,79.02481,7.071635,136.68623,39.96543,6.6762013,118.28233
6/21/2024 18:45,18:45:00,Friday,6,15.36214,7.8214235,138.15234,47.292477,9.524748,116.12043,25.711647,7.3861494,120.43101,34.954746,7.8862658,137.46167,51.554676,6.8721895,134.66206,39.700905,7.9642134,113.17654,25.734999,7.814234,143.17552,81.587746,7.2887406,136.67334,39.041096,6.668151,118.25291
6/21/2024 19:00,19:00:00,Friday,6,13.00658,8.039548,138.62553,49.211086,9.330826,115.99239,20.77017,7.443841,120.287895,34.927425,8.236534,137.05083,56.03088,6.5828915,134.23242,40.257526,7.9021263,112.667076,25.944,7.713099,143.16306,79.900246,7.26377,136.62697,34.85811,6.5286083,117.81545
6/21/2024 19:15,19:15:00,Friday,6,16.676746,7.9715595,137.98709,34.14273,9.002723,116.10014,24.866974,7.6772056,120.24472,33.80782,8.198202,137.39175,50.960938,6.56854,134.41888,40.49826,7.829365,113.249466,24.744068,7.780693,142.95428,79.78449,7.3481755,136.64378,32.466232,6.653687,116.99939
6/21/2024 19:30,19:30:00,Friday,6,15.287421,7.762453,137.57623,34.74565,8.985415,116.29895,29.376667,7.5663686,119.94467,32.932224,8.231561,137.03528,50.54031,6.840651,133.75061,32.984806,7.7397733,112.641975,25.425875,7.922505,142.79518,78.99536,7.252467,136.49619,30.987015,6.7203755,116.62096
6/21/2024 19:45,19:45:00,Friday,6,14.14216,8.0455,137.44975,36.345413,8.807723,116.083496,27.98501,7.4783854,119.81074,33.253372,8.012063,137.3375,47.789276,7.116922,134.21024,36.70937,7.9603662,113.05757,24.979908,7.592792,142.70923,76.17716,7.5763664,136.42998,34.545506,6.496787,116.17409
6/21/2024 20:00,20:00:00,Friday,6,13.252685,8.0495405,137.33395,36.48049,8.875279,116.1608,24.786226,7.3970194,119.281136,33.985157,7.8546104,137.17592,47.182755,7.0585933,133.84401,36.93913,7.8356814,112.68663,24.975882,7.6749763,142.52756,77.04047,7.7596736,136.22977,29.79154,6.790308,115.959946
6/21/2024 20:15,20:15:00,Friday,6,15.381221,8.27611,137.42282,39.040432,8.977363,116.15886,27.409166,7.88891,119.33676,35.758163,7.755034,137.11629,38.915447,7.2408795,133.415,37.56792,7.462593,113.103676,24.83547,7.6045594,141.61418,84.77386,7.77188,136.16318,27.88317,6.723659,115.946785
6/21/2024 20:30,20:30:00,Friday,6,16.720688,8.168802,137.3823,32.295494,8.757145,116.20941,25.127926,7.611383,119.28675,36.858284,7.776532,137.14598,36.8342,7.092023,134.10625,37.920723,7.530945,113.157936,23.95845,7.567982,141.3601,95.35197,7.764099,136.06767,30.03977,6.627443,115.90325
6/21/2024 20:45,20:45:00,Friday,6,19.161848,8.002842,137.32669,37.545746,8.49292,116.14829,27.850084,7.299041,119.24375,36.288834,7.8550067,137.17896,32.05854,7.2089367,133.15007,31.22846,7.3512816,112.04045,23.497297,7.6498113,141.09547,86.531296,7.3385854,136.00078,29.846884,6.6348763,115.88847
6/21/2024 21:00,21:00:00,Friday,6,14.324547,7.8599353,137.3993,36.655663,8.591235,116.07742,30.889833,7.3201494,119.304886,37.403706,7.7619424,137.38844,34.49796,7.2149835,133.65015,31.671219,7.5154414,113.17703,23.058537,7.575893,141.0543,86.59133,7.082226,135.82492,29.197678,6.658444,115.89025
6/21/2024 21:15,21:15:00,Friday,6,17.034367,7.7355647,137.36998,32.550797,8.265517,116.05011,30.878849,7.2154813,119.448784,37.43925,7.919557,137.00012,33.78774,7.2955265,133.0838,32.054283,7.420021,112.445206,18.369762,7.84595,140.83195,82.08774,6.99115,135.66014,28.910873,6.486541,115.931755
6/21/2024 21:30,21:30:00,Friday,6,17.438206,7.712916,137.3231,35.644123,8.2568245,116.043175,44.653053,7.2157297,119.528366,38.93008,7.8806515,137.17976,32.908897,7.3587117,133.29147,44.7377,7.375441,112.93491,19.358059,7.3782473,140.59541,80.830734,6.657908,135.52309,27.209055,6.4442043,115.99663
6/21/2024 21:45,21:45:00,Friday,6,12.217657,7.879077,137.31548,33.91243,8.174182,116.05082,38.111767,7.1006966,119.54305,38.75547,8.071305,137.04723,28.35925,7.307119,133.30421,38.722282,7.1046643,112.41504,24.515022,7.391635,140.42061,86.92117,6.520026,135.3315,27.457148,6.4952025,116.07482
6/21/2024 22:00,22:00:00,Friday,6,18.818562,8.012141,137.42575,38.728104,8.064389,115.954216,32.51316,7.0659184,119.48145,38.204586,7.599534,137.123,31.845427,7.7546325,133.14787,31.81922,7.1345277,112.82877,20.81569,7.610796,140.41399,91.04735,6.5708475,135.30925,27.055483,6.3846936,116.04114
6/21/2024 22:15,22:15:00,Friday,6,14.436174,7.818532,137.33882,36.766212,8.3784275,116.00836,21.34164,7.19144,119.3153,37.710728,7.355333,137.18933,32.85753,7.5606785,133.15855,33.787933,7.1326466,112.40708,22.764795,7.237773,140.17744,87.63968,6.304998,134.98914,28.161587,6.3243084,115.97377
6/21/2024 22:30,22:30:00,Friday,6,19.857723,7.7045827,137.22736,38.88908,8.503735,116.113434,20.210978,6.834139,119.34557,36.029667,7.08242,136.88515,27.045969,7.395527,133.07048,30.354168,7.0110874,112.15453,22.975166,7.12669,140.05821,85.505135,5.944181,134.62067,27.821232,6.4359107,115.90304
6/21/2024 22:45,22:45:00,Friday,6,20.615618,8.006069,137.25037,44.510418,8.152826,116.022804,26.32655,6.544583,119.34786,36.554134,6.7489705,137.13918,23.786436,6.9026985,133.05144,31.548697,7.0443134,112.52042,19.705782,6.7739024,139.92,92.468025,5.9055934,134.23737,29.085564,6.398817,115.81242
6/21/2024 23:00,23:00:00,Friday,6,13.288386,7.9356365,137.19307,39.86822,8.003385,115.93429,26.879051,6.9157724,119.284584,35.834232,6.4810605,136.94547,17.299885,7.3870206,132.69757,32.035103,6.9371505,111.831375,18.269745,7.0089254,139.96779,86.447235,5.933379,133.91823,27.637297,6.3269563,115.75807
6/21/2024 23:15,23:15:00,Friday,6,12.320904,7.3272905,137.16527,39.20762,7.730142,115.77678,24.758848,6.7487054,119.26365,36.931652,6.040553,137.26952,18.828972,7.2851386,132.91678,34.004826,7.4104877,112.38153,17.979288,6.8911757,139.92828,76.84318,5.8646727,133.78015,27.85143,6.4115114,115.738434
6/21/2024 23:30,23:30:00,Friday,6,14.779299,6.9606023,137.09995,33.970955,7.2453003,115.65745,30.043404,6.7887597,119.122086,37.60693,5.879391,136.96004,12.934447,7.399637,132.51073,33.26627,7.0486937,111.8081,17.75747,6.750615,139.85521,71.71602,6.0657263,133.56038,26.166252,6.2280097,115.78272
6/21/2024 23:45,23:45:00,Friday,6,10.96439,6.7068195,137.21657,36.04349,7.193355,115.543884,22.02706,6.870511,118.942604,38.05531,5.775916,137.36455,14.7676,7.7351213,132.7426,33.739544,6.883959,112.811066,19.053747,6.5648785,139.8531,82.83445,6.2430496,133.31258,25.737055,6.193499,115.69061
6/22/2024 0:00,0:00:00,Saturday,6,13.312863,5.9787436,137.02376,38.839577,6.750882,115.502235,19.978872,7.929414,119.01697,37.951633,5.8750553,137.0209,15.245694,6.720847,132.86333,30.676405,6.6836247,112.37178,17.070988,6.7076187,139.82101,73.497665,6.4459004,133.053,21.149553,6.4711723,115.55467
6/22/2024 0:15,0:15:00,Saturday,6,11.753885,5.8129215,136.86618,33.56503,6.3744097,115.38742,17.885382,7.373354,119.03303,38.68703,5.6142426,137.11906,26.400003,6.5900316,132.54796,32.737946,6.9885364,112.848114,16.519815,6.553416,139.80475,67.40396,6.260372,132.85486,19.551996,6.574216,115.504684
6/22/2024 0:30,0:30:00,Saturday,6,12.116025,5.6998487,136.85129,32.193752,6.2484436,115.24108,16.69864,6.874126,118.8985,37.95729,5.6342564,137.06223,20.415909,6.6247563,132.60669,30.013676,6.9183083,112.580894,17.668024,6.38201,139.74338,71.953964,5.8860025,132.90428,19.236528,6.5600104,115.44928
6/22/2024 0:45,0:45:00,Saturday,6,12.146738,5.8502893,136.83951,21.849806,6.157669,115.00028,17.39214,7.0663314,118.97694,38.101665,5.558192,136.7836,14.17416,7.3000484,132.2487,31.640371,6.8081846,112.83498,17.402725,6.405281,139.77385,76.948135,5.945625,132.78906,18.301493,6.685973,115.483
6/22/2024 1:00,1:00:00,Saturday,6,13.686841,5.888315,136.8592,18.921696,5.986485,114.94525,16.458588,6.613358,118.97292,38.032677,5.2524495,136.93497,12.623965,7.533902,132.47287,36.0608,6.572776,112.460556,15.367523,6.258066,139.8355,71.389496,5.8392725,132.74664,17.582851,6.865188,115.499115
6/22/2024 1:15,1:15:00,Saturday,6,14.733855,5.468185,136.92636,18.463276,6.2371516,114.8849,15.021012,6.705594,119.118866,34.60083,5.106165,136.53378,8.697293,7.850886,132.18375,23.262047,6.591538,111.937256,13.738126,6.655205,139.67839,60.686253,6.0089536,132.67422,19.721825,6.7559743,115.39801
6/22/2024 1:30,1:30:00,Saturday,6,13.881987,5.3395987,136.90303,19.216623,6.2476673,115.1099,22.504602,6.759741,118.99884,33.50625,4.918081,137.09305,7.8873806,8.732418,132.26361,17.124563,7.019738,112.777054,9.189933,6.7028074,139.68146,63.634926,6.3931932,132.74612,18.271847,6.7564716,115.3028
6/22/2024 1:45,1:45:00,Saturday,6,11.819878,5.3664327,137.16278,23.197033,6.096805,114.838165,19.85819,6.9465766,118.8162,31.179571,5.1232824,136.45071,4.2678103,9.088331,132.19441,17.14932,6.762941,111.76695,11.712281,6.871623,139.72507,62.152378,6.143635,132.38937,15.85608,6.875437,115.26066
6/22/2024 2:00,2:00:00,Saturday,6,21.58961,5.2936883,137.14235,21.8314,6.198137,114.67026,15.370511,6.8855157,118.58416,29.099007,5.173041,136.82082,5.832015,9.792791,132.0275,13.734502,6.7326646,112.66042,10.455996,7.265549,139.65726,49.17493,5.893875,132.20152,14.163162,6.8482723,115.39796
6/22/2024 2:15,2:15:00,Saturday,6,32.245808,5.39007,137.12912,18.662886,6.1937776,114.86251,11.781004,7.1619043,118.60697,27.723894,4.9227705,136.78146,5.0340753,9.440302,131.95374,11.550828,6.713234,112.009895,11.140043,6.8887615,139.85956,43.120483,6.093401,132.084,16.12852,6.844001,115.3606
6/22/2024 2:30,2:30:00,Saturday,6,25.999891,5.189829,136.86163,17.552298,5.960697,114.72591,11.57244,7.784049,118.59301,27.049585,4.6750274,136.57979,5.474156,9.411877,131.82521,15.638808,6.906266,112.061516,12.111503,7.3288894,139.71861,36.046364,6.2445393,132.05908,17.626568,6.7769537,115.06686
6/22/2024 2:45,2:45:00,Saturday,6,7.683147,5.4241343,136.82323,19.781164,6.236592,114.83269,10.609021,7.9167953,118.4525,27.179993,4.63539,136.6786,5.7918415,8.22965,132.16882,15.077673,7.070599,112.41464,8.668405,6.802367,139.62126,29.276098,6.119754,131.8149,12.888099,7.1012216,114.86777
6/22/2024 3:00,3:00:00,Saturday,6,5.7862883,5.2027144,136.68832,18.14256,6.3709416,114.83958,9.387251,7.1860037,118.45968,25.00097,4.698141,136.36227,6.4631295,6.9180903,131.85748,15.667645,6.8496294,111.72936,8.385371,6.7494955,139.53152,26.622845,6.197851,131.7387,9.218823,7.419773,114.84949
6/22/2024 3:15,3:15:00,Saturday,6,5.9230776,5.2677236,136.6099,16.192183,5.889693,114.71039,9.700138,7.7530065,118.63124,24.110563,4.9203544,136.78311,5.149987,7.261942,132.14125,11.194229,6.767834,112.16943,7.8969283,6.790589,139.46268,20.32707,6.0841503,131.61472,7.896427,7.0825787,114.803406
6/22/2024 3:30,3:30:00,Saturday,6,4.3612247,5.3625298,136.56017,16.166525,6.1191783,114.79076,10.366303,8.382744,118.689705,22.500252,4.9996843,136.43105,5.235466,7.7289553,131.92198,12.3006525,6.8563743,111.63046,8.986594,6.671138,139.49806,19.049456,6.5869746,131.70166,9.058795,7.1183023,114.765915
6/22/2024 3:45,3:45:00,Saturday,6,4.7040906,5.6329527,136.62444,16.153278,5.8060637,114.75723,8.986526,7.98593,119.120316,21.269464,4.9593096,136.65193,6.131614,7.461249,131.94319,11.653396,7.0637417,112.24428,6.512572,6.7571754,139.23476,22.45871,6.329731,131.30159,9.425134,7.1662455,114.62035
6/22/2024 4:00,4:00:00,Saturday,6,3.2401433,5.4796042,136.93912,16.726616,5.87671,114.846214,9.300096,8.691863,119.28889,20.922249,5.085928,136.73308,5.0822873,7.7974925,132.11137,12.873876,6.747894,111.87985,4.4985967,6.4059634,139.1984,17.33129,6.4067287,131.53133,7.491893,6.958879,114.31301
6/22/2024 4:15,4:15:00,Saturday,6,5.1738896,5.632105,136.71175,16.275137,5.8914347,114.86371,8.317084,8.794223,119.14264,19.789333,5.4469695,136.35522,5.390105,7.8874483,131.73936,12.367135,6.513065,111.8012,10.121222,6.49969,139.03682,16.428545,6.30951,131.50824,6.79709,7.073209,114.277954
6/22/2024 4:30,4:30:00,Saturday,6,3.9502177,5.32919,136.5988,16.525612,5.8046002,114.77616,7.8038197,8.506061,119.17964,19.186047,5.4603105,136.94649,3.8881817,8.336836,132.26265,13.505595,6.7429433,112.217766,5.7690825,6.5619802,139.25304,18.535847,6.766202,131.71161,6.5549536,7.0382,114.267654
6/22/2024 4:45,4:45:00,Saturday,6,3.3549793,5.6474724,136.54997,15.37292,5.6415052,114.812805,8.321098,8.00393,119.28552,19.23586,5.881366,136.23442,4.011405,8.783924,131.88539,13.170537,6.53267,111.4577,4.3252344,6.861488,139.14217,22.35295,6.3951244,131.3235,5.934213,7.421132,114.32882
6/22/2024 5:00,5:00:00,Saturday,6,3.4049892,5.6967864,136.52571,15.688825,5.824978,114.74397,8.937931,7.8913975,119.43274,19.934628,5.7292414,136.73558,3.9358687,8.799519,132.17976,8.423881,6.478799,112.22682,0.8470927,7.5169477,138.76822,14.499038,6.534771,131.38141,4.7950397,7.601857,114.02127
6/22/2024 5:15,5:15:00,Saturday,6,4.6617217,5.665644,136.55782,15.833952,5.874073,114.903,8.330754,7.623277,119.04819,19.793148,5.9802766,136.35674,4.9661927,8.817482,131.90831,6.161436,6.318348,111.57461,1.2910346,6.6582036,138.87009,12.608988,7.748235,131.38069,3.1517692,7.469946,114.05538
6/22/2024 5:30,5:30:00,Saturday,6,3.9477422,5.412602,136.52328,16.752586,5.769827,114.86891,10.432328,7.558676,118.89326,20.318933,6.0898223,136.59892,4.2168913,8.703942,131.73892,8.625281,7.124127,111.57602,3.699706,6.950706,139.02884,17.446949,7.7058115,131.12546,1.9312242,7.8975177,114.02733
6/22/2024 5:45,5:45:00,Saturday,6,3.4841084,5.4124203,136.52443,18.311235,5.989151,115.00769,13.412069,7.3170123,118.86842,21.464552,6.2931137,136.72697,5.4648495,8.776426,132.10461,11.072574,7.7193,111.982155,5.142371,7.4731293,138.9572,13.654137,7.8561335,131.46495,2.893228,8.440535,113.87815
6/22/2024 6:00,6:00:00,Saturday,6,3.17834,5.587856,136.49852,16.471983,5.9554334,114.95418,10.662213,7.2554245,118.74194,22.527771,6.396993,136.28722,3.1509862,8.963486,131.72739,10.099462,7.5899014,111.16514,5.132048,7.4081125,139.27133,13.252474,8.258029,131.68066,4.310522,8.170845,113.86729
6/22/2024 6:15,6:15:00,Saturday,6,3.542263,5.909112,136.554,15.058201,6.227682,114.70047,13.175741,7.2012033,118.75192,24.952217,6.421246,136.70416,5.510805,8.996676,131.9263,9.796679,7.5305104,112.01683,6.108155,7.9244027,139.32782,11.3362055,7.846052,131.51836,3.2161155,7.841202,113.79132
6/22/2024 6:30,6:30:00,Saturday,6,4.19167,6.0565743,136.52042,15.581778,6.7472343,114.75847,11.574918,6.774157,118.76161,23.866383,6.500307,135.97014,5.03137,8.815809,131.66914,10.203614,7.409504,111.307625,4.3084292,7.924074,139.00076,12.198339,7.4576125,131.46596,5.0340815,8.797405,113.74156
6/22/2024 6:45,6:45:00,Saturday,6,5.4398623,6.4753113,136.71262,16.250397,6.995236,114.911224,13.155075,6.5281057,118.95161,22.683647,6.5747604,136.2818,5.0622716,8.86663,131.77736,10.952455,7.536361,111.77577,3.804342,7.9023056,138.91533,10.63969,6.82281,131.39307,6.610938,8.46855,113.75968
6/22/2024 7:00,7:00:00,Saturday,6,6.0080013,6.5369987,136.74521,15.788585,7.1187644,115.171875,15.420616,6.303177,119.00114,25.394548,6.723354,136.48503,5.3184223,7.9036465,132.131,10.366538,7.238486,111.932014,2.1822953,7.88468,138.9822,13.452129,6.9070473,131.24985,7.3658924,7.7414613,113.72586
6/22/2024 7:15,7:15:00,Saturday,6,7.817308,7.090226,136.8907,17.301025,7.701058,115.18709,14.493884,6.356078,118.92185,25.422926,7.0399103,135.96072,5.9755607,8.7996025,131.66132,15.386603,6.889177,111.22712,5.769585,8.584698,139.10594,15.307681,7.0084715,131.28746,7.938357,8.226755,113.76334
6/22/2024 7:30,7:30:00,Saturday,6,6.0402746,6.8665686,136.8223,20.322721,7.8198924,115.19304,14.739723,6.156757,118.90337,27.264593,7.564169,137.18298,11.65847,7.9375496,132.4484,14.219396,6.945932,112.14589,1.6645882,8.17608,138.87413,16.876211,7.069194,131.28328,6.9111776,8.025689,113.88767
6/22/2024 7:45,7:45:00,Saturday,6,6.5081873,7.611832,136.91153,18.173164,7.982268,115.350365,15.510523,6.271807,118.92612,26.652897,8.205917,136.89584,13.159258,7.703147,131.8446,14.960919,7.1418324,111.48574,10.664069,7.915083,139.3395,28.80686,7.2112856,131.3925,8.704641,7.4398394,114.17087
6/22/2024 8:00,8:00:00,Saturday,6,7.071034,7.687319,136.9428,19.56165,8.22988,115.32159,14.311845,6.4805455,118.87048,27.65171,8.854812,137.83911,15.545531,7.645199,132.4626,18.663694,7.2032595,112.14477,9.900991,8.516861,139.10812,33.846207,7.6004887,131.48459,11.784596,7.2308736,114.54181
6/22/2024 8:15,8:15:00,Saturday,6,6.798872,7.5885906,136.906,20.638641,7.983884,115.22519,13.475176,6.506836,118.735825,28.393412,8.409754,137.6537,17.143408,7.9716167,132.53857,22.96666,7.1064935,111.8654,11.488303,9.024413,139.33173,40.017277,7.13558,131.5442,15.93196,7.2693043,114.6638
6/22/2024 8:30,8:30:00,Saturday,6,8.032236,7.7063665,137.02328,18.714252,8.163454,115.3285,13.104202,6.6452723,118.77927,30.417366,7.9916186,137.28166,21.846882,7.7239127,132.26038,28.638659,7.0788302,112.16674,11.575,9.076931,139.06955,39.007442,7.134104,131.7778,17.395788,7.08885,115.01342
6/22/2024 8:45,8:45:00,Saturday,6,9.384546,7.4409122,137.00816,21.407492,7.9339914,115.484955,12.732089,6.5761323,118.84906,32.718437,7.7001195,138.0765,22.581541,7.574737,133.00244,33.302296,7.203919,112.65853,10.968647,9.168359,139.11288,45.40669,7.3317804,131.98422,18.365564,6.9586825,115.278595
6/22/2024 9:00,9:00:00,Saturday,6,9.459915,7.354299,137.03944,24.05186,7.8193226,115.63878,14.556693,6.672804,119.03964,34.065845,7.708191,137.74963,25.474092,8.141283,132.30077,32.73082,7.3118653,112.292336,13.74393,8.362496,139.32652,49.731007,7.676558,132.29465,20.580294,6.9876194,115.283714
6/22/2024 9:15,9:15:00,Saturday,6,11.069088,7.6226935,137.29369,36.523273,8.292643,115.71794,20.11295,7.064273,119.14213,34.857185,7.8314195,138.64095,27.0348,7.483452,133.21487,38.456894,7.4032907,113.00589,14.247233,8.869103,139.38824,58.243145,7.7568183,132.51195,20.569893,6.995894,115.5382
6/22/2024 9:30,9:30:00,Saturday,6,13.100745,7.917839,137.5557,35.593388,8.461618,115.87334,20.56978,7.0554643,119.278625,34.285725,7.8116436,137.95006,36.75738,7.8106327,132.75684,38.211098,7.098838,112.346344,16.315952,7.847733,139.53815,69.30223,8.098877,132.58203,22.347431,6.822453,115.70249
6/22/2024 9:45,9:45:00,Saturday,6,12.337373,8.012355,137.75179,33.60561,8.816361,116.0531,22.14334,7.376609,119.49493,35.78928,7.581009,138.41899,36.047333,7.5611086,133.40959,42.018097,7.3822107,112.983795,14.84366,7.624156,139.73872,69.483536,8.302834,132.73593,22.299622,6.7936378,115.882965
6/22/2024 10:00,10:00:00,Saturday,6,15.092126,7.90489,137.794,34.32559,9.003056,116.07433,20.999205,7.436383,119.66673,38.29137,7.7050943,138.31511,39.976067,8.1194,133.04562,41.53208,7.2653465,112.32181,14.067996,8.108103,139.4547,65.82634,8.24003,133.18063,26.331244,6.7058473,115.8785
6/22/2024 10:15,10:15:00,Saturday,6,15.962967,8.177804,138.22678,34.23857,9.187538,116.37076,23.454147,7.3702397,119.90142,38.545013,8.076992,138.65439,39.864235,7.615335,133.65279,46.691463,7.384439,113.04878,19.206038,7.1419654,139.85254,67.14327,7.94032,133.34781,27.708416,6.8163214,116.1889
6/22/2024 10:30,10:30:00,Saturday,6,17.077604,8.403155,138.52159,33.34553,9.371067,116.6093,22.477842,7.316254,120.01483,39.30901,8.346707,138.76701,41.52991,7.9131684,133.52913,40.96245,7.280948,112.59966,21.696354,7.906683,139.9077,66.93745,8.024984,133.51913,25.419167,6.561437,116.20904
6/22/2024 10:45,10:45:00,Saturday,6,17.24104,8.38734,138.61838,33.526947,9.385387,116.612976,19.343182,7.127256,120.15196,37.596226,8.647993,138.84738,43.04054,7.728246,134.07758,50.29261,7.495746,113.364174,20.864216,7.664879,140.17468,65.804855,8.251801,133.80542,25.438961,6.5834575,116.63579
6/22/2024 11:00,11:00:00,Saturday,6,15.94552,8.196927,138.89163,35.2424,9.209177,116.66031,24.04498,7.1698484,120.127396,36.552444,8.622653,138.94922,45.580864,7.632455,134.27754,56.1305,7.43027,113.115364,25.679535,7.679939,140.34248,62.800034,8.428654,133.99895,30.074844,6.750723,116.68417
6/22/2024 11:15,11:15:00,Saturday,6,20.45178,8.186109,139.20929,38.661053,9.343077,116.965324,20.610245,6.8094397,120.217766,35.319977,8.656131,138.79776,51.280735,7.6524096,134.11934,54.3435,7.5222187,113.43679,24.846138,7.685165,140.40114,64.74425,8.314644,134.1189,29.378492,6.6197047,117.08622
6/22/2024 11:30,11:30:00,Saturday,6,22.933119,8.135299,139.40463,37.57533,9.007345,117.050575,24.557028,6.712152,120.121445,34.73029,8.261111,138.93652,49.356094,7.8102403,134.14363,52.38741,7.52581,113.30776,22.902237,7.565675,140.52167,68.38519,8.399153,134.21196,28.750946,6.6217084,117.21962
6/22/2024 11:45,11:45:00,Saturday,6,23.409746,8.109395,139.6439,40.999344,9.01743,116.94695,18.27733,6.721267,120.36476,35.00368,8.232349,138.96346,47.94421,7.747228,134.1559,54.571632,7.5770226,113.35768,24.223764,7.758813,140.62552,68.89345,8.43903,134.34947,28.75655,6.7021155,117.41385
6/22/2024 12:00,12:00:00,Saturday,6,22.178972,8.343302,139.8948,37.346912,9.051857,118.0142,21.161535,6.655329,121.420334,38.59579,8.121095,138.94846,47.455452,7.617983,134.18542,50.481472,7.5745416,113.29679,22.892586,7.7682447,140.63623,67.27721,7.9768314,134.5791,33.076202,6.7248588,117.499405
6/22/2024 12:15,12:15:00,Saturday,6,23.211693,8.338036,140.31793,38.960953,9.44758,118.39649,22.967686,7.1150146,121.9396,39.439865,8.419113,138.7309,47.88637,7.4926014,134.16989,49.10258,7.647535,113.39469,22.955084,7.372562,140.81137,67.37128,7.883281,134.73602,37.292572,6.7611117,117.74135
6/22/2024 12:30,12:30:00,Saturday,6,22.003813,8.380303,140.56798,38.79726,9.456521,118.88522,22.61939,7.269579,122.37208,40.01873,8.203561,138.95961,49.562885,7.5125036,134.30992,48.78766,7.6348023,113.020546,23.978737,7.4897904,141.75078,69.02375,8.017029,134.9663,43.472588,6.8757377,117.88854
6/22/2024 12:45,12:45:00,Saturday,6,20.524994,8.250177,140.7333,35.97746,9.811643,119.277794,18.535254,7.041339,122.614334,37.37153,8.301658,138.71725,48.504322,7.434698,134.52386,48.490974,7.620171,113.496346,26.255419,7.5923505,141.84952,69.70629,8.217829,135.11748,48.202785,6.7765675,118.375015
6/22/2024 13:00,13:00:00,Saturday,6,21.04045,8.284403,140.83289,37.67237,9.362455,119.59666,23.178633,7.3162956,122.82122,37.31869,8.204316,138.85976,57.30892,7.460743,134.21404,56.10571,7.4736524,113.13037,24.842844,7.674177,141.91197,72.703354,8.31957,135.08777,48.221725,6.849569,118.503044
6/22/2024 13:15,13:15:00,Saturday,6,20.774149,8.245874,140.76022,38.59917,9.447986,120.11391,21.611216,7.136779,123.43284,37.681225,8.131919,138.86009,50.767143,7.4531035,134.32576,49.731148,7.5348196,113.14139,26.394299,8.061574,142.07736,69.79226,8.368919,135.31651,48.094414,6.8048215,118.68511
