Datetime,Time interval [hh:mm],Day of Week,Month,B1 Total port Tput [Mbps],B1 UE DlLatency [ms],B1 BBU1 AVG Power consumption [W],B2 Total port Tput [Mbps],B2 UE DlLatency [ms],B2 BBU2 AVG Power consumption [W],B3 Total port Tput [Mbps],B3 UE DlLatency [ms],B3 BBU3 AVG Power consumption [W],D1 Total port Tput [Mbps],D1 UE DlLatency [ms],D1 BBU1 AVG Power consumption [W],D2 Total port Tput [Mbps],D2 UE DlLatency [ms],D2 BBU2 AVG Power consumption [W],D3 Total port Tput [Mbps],D3 UE DlLatency [ms],D3 BBU3 AVG Power consumption [W],G1 Total port Tput [Mbps],G1 UE DlLatency [ms],G1 BBU1 AVG Power consumption [W],G2 Total port Tput [Mbps],G2 UE DlLatency [ms],G2 BBU2 AVG Power consumption [W],G3 Total port Tput [Mbps],G3 UE DlLatency [ms],G3 BBU3 AVG Power consumption [W]
6/9/2024 0:00,0:00:00,Sunday,6,14.718,4.5,137.8,28.077,8.4,115.6,30.693,8.6,119.1,46.851,5.6,137.3,20.324,5.2,133,38.806,6,113.1,12.777,8,139.9,75.765,5.7,132.8,38.536,5.5,115.9
6/9/2024 0:15,0:15:00,Sunday,6,9.095,6.8,137.8,26.43,8.4,115.4,21.621,6.8,119.2,38.763,6.2,136.7,21.484,5.7,132.5,28.321,5.9,112.2,15.292,6.4,139.5,74.898,5.7,132.7,33.87,5.7,115.8
6/9/2024 0:30,0:30:00,Sunday,6,8.958,6.6,137.6,23.872,8.7,115.2,32.661,8.2,119.2,34.763,6,136.7,16.723,6.2,132.3,30.638,6.6,112.7,16.502,5.5,139.7,81.706,6.4,132.5,34.318,5.9,115.8
6/9/2024 0:45,0:45:00,Sunday,6,11.873,5.3,137.4,26.995,8.2,115.2,30.732,6.3,119.1,33.422,6.4,137.1,17.785,4.7,132.6,38.336,7,112.6,16.846,5.5,139.8,74.758,5.3,132.5,33.591,5.7,115.8
6/9/2024 1:00,1:00:00,Sunday,6,10.183,5.9,137.3,28.72,7.9,115.1,23.963,6.6,118.9,38.965,5.4,136.5,14.875,5,132.1,31.721,5.7,112,15.448,6.3,139.8,69.099,5.7,132.3,27.917,5.5,115.4
6/9/2024 1:15,1:15:00,Sunday,6,11.022,5.7,137.3,34.667,7.5,115.3,30.419,6.6,119.1,28.724,5.7,137.1,11.218,6.7,132.6,15.55,6.4,112.8,19.788,5.6,140.2,82.504,5.6,132.3,23.226,5.1,115.1
6/9/2024 1:30,1:30:00,Sunday,6,11.146,6.4,137.2,47.165,8.1,115.3,25.064,6.2,118.9,23.242,5.7,136.1,5.209,7.5,131.5,23.545,6.8,111.6,13.973,6.6,139.7,60.536,5.6,132.1,16.443,4.9,115
6/9/2024 1:45,1:45:00,Sunday,6,11.664,6.6,137.3,43.447,7.4,115.2,15.058,5.5,118.9,23.209,5.6,136.7,7.655,6.4,132.1,11.642,8.5,112.1,10.308,6.2,139.5,60.464,6.2,132,17.743,5,114.9
6/9/2024 2:00,2:00:00,Sunday,6,9.194,7,137.3,29.126,6.4,115.2,16.622,5.3,118.9,25.559,5.8,137.1,7.625,7.4,132.1,11.282,7.4,111.9,9.058,7.1,139.4,38.334,5.9,131.7,17.162,5.6,114.8
6/9/2024 2:15,2:15:00,Sunday,6,9.407,7.7,137.2,16.536,5.9,115.2,17.6,5.2,119,22.625,5,136.2,4.692,9.1,131.8,13.368,6.9,111.3,8.813,6.2,139.3,36.481,5.8,131.5,12.697,5.7,114.4
6/9/2024 2:30,2:30:00,Sunday,6,7.037,8.2,137,15.775,7.7,114.7,13.812,5.8,118.5,28.293,4.2,137.1,4.579,10.8,132.7,14.821,6.8,112.6,9.089,5.1,139.4,33.301,6.3,131.6,14.112,6.2,114.5
6/9/2024 2:45,2:45:00,Sunday,6,9.996,8.1,137,14.319,7.5,115.1,11.21,5.8,118.5,20.902,4.8,136.4,8.08,9.5,131.5,8.236,9,111.1,9.539,4.2,139.5,28.182,6.8,131.5,8.185,7.8,114.3
6/9/2024 3:00,3:00:00,Sunday,6,10.719,5,137.1,16.08,7.3,115,10.684,5.5,118.5,29.178,4.6,137,4.671,10.5,132.2,13.585,7.5,112,9.647,6.4,139.1,28.946,8,131.3,9.584,6.4,114.3
6/9/2024 3:15,3:15:00,Sunday,6,9.17,4.4,137.1,15.003,5.9,115,10.807,5.6,118.4,17.861,5.6,136.7,8.641,8.3,132,7.209,9.9,111.5,4.129,6.3,138.7,25.813,6.7,131.4,6.885,6.9,114.3
6/9/2024 3:30,3:30:00,Sunday,6,10.141,5.2,137.4,15.382,5.6,115.1,12.992,4.5,119,24.87,5.1,136,9.973,7.6,131.6,8.14,11,111.4,4.551,6.1,138.8,26.077,6.8,131.3,9.981,5.9,114.4
6/9/2024 3:45,3:45:00,Sunday,6,10.418,5.5,137.2,11.072,5.8,115,8.251,5.9,118.4,72.69,4.9,137,3.239,10,132.4,6.053,12.3,112.3,7.469,6.2,139,24.74,6.9,131.2,7.964,7.2,114.3
6/9/2024 4:00,4:00:00,Sunday,6,11.925,5,137.2,9.592,6.3,115,9.939,7.1,118.4,23.095,3.9,136,3.567,9.2,131.3,4.907,9.8,111.1,5.367,6,139,14.951,7.8,131.3,8.422,6.7,114.3
6/9/2024 4:15,4:15:00,Sunday,6,12.108,5.8,137.3,13.471,7.2,115.2,11.289,6.2,118.9,14.703,4.3,136.3,4.181,8.3,132.1,6.012,9.8,112,4.818,7.5,138.8,19.221,7.7,131.4,7.63,8.1,114.2
6/9/2024 4:30,4:30:00,Sunday,6,11.384,5.5,137.4,12.268,8,115.2,17.083,4.3,119,15.603,4.6,136.5,7.777,5,132.4,8.139,8.5,111.8,4.683,8.7,138.9,23.036,7.4,131.2,5.753,8,114.2
6/9/2024 4:45,4:45:00,Sunday,6,10.823,5.4,137.4,15.223,8.2,115.3,8.089,5.7,118.9,15.974,5,136,7.097,5.3,131.8,9.004,7.4,111.4,3.266,8.6,139,19.465,7.2,131.2,4.523,9.7,114.2
6/9/2024 5:00,5:00:00,Sunday,6,12.743,5.8,137.4,15.355,7.3,115,6.553,5.6,118.4,15.941,5,137.1,5.119,7.7,132.5,7.965,9.2,112.3,8.684,5.9,138.8,14.02,7.6,131.2,5.806,12.1,114.1
6/9/2024 5:15,5:15:00,Sunday,6,11.98,5.6,137.2,12.87,7.7,114.8,6.892,6.4,118.2,18.024,5.2,135.7,2.024,11.8,131.3,7.805,7.4,111.1,9.336,6.1,138.9,14.707,7.9,131.1,11.4,12.3,114.2
6/9/2024 5:30,5:30:00,Sunday,6,13.128,7.9,137.2,12.26,6.9,115,7.66,7.7,118.2,9.269,5.3,136.4,2.924,9.2,131.9,6.467,7.1,111.8,4.419,7,138.8,14.935,7.7,131.3,4.395,8.9,114
6/9/2024 5:45,5:45:00,Sunday,6,10.465,5.3,137.1,12.841,6.5,115.1,13.109,6.7,118.2,10.476,5,136.4,8.683,5,132.2,8.903,6.8,111.5,4.233,7,139.1,9.747,8.2,131,6.828,7.6,114.1
6/9/2024 6:00,6:00:00,Sunday,6,8.488,5.1,137.1,18.354,5.9,114.9,6.327,6.8,118.2,11.664,4.7,135.9,3.251,8.3,131.7,12.218,6.9,111.3,5.355,6.2,138.9,13.351,8.3,131,6.148,8.5,114.1
6/9/2024 6:15,6:15:00,Sunday,6,15.938,4.6,136.8,19.225,5,114.7,5.614,6.8,118.2,10.959,5.8,136.8,5.914,7.7,132.4,11.711,6.6,112.3,3.74,6.8,138.8,13.64,6.4,131.1,4.162,8.3,114.1
6/9/2024 6:30,6:30:00,Sunday,6,10.629,7.5,136.8,21.508,5.9,114.7,6.894,6.6,118,15.09,4.7,135.9,6.282,7.5,131.5,33.049,7.8,111.2,3.209,7.2,138.8,17.834,6.4,131.2,4.371,9.1,114
6/9/2024 6:45,6:45:00,Sunday,6,11.727,5.1,136.7,22.189,5.6,114.6,5.791,7.3,117.5,12.302,5.1,136.2,7.277,7.5,132.1,25.565,8.6,111.9,7.07,6.6,139,22.234,6.6,131.2,7.026,8.9,114
6/9/2024 7:00,7:00:00,Sunday,6,20.1,5.2,136.7,20.493,7.1,114.4,20.867,6.2,117.6,11.719,6.5,136.7,7.266,8.7,132.4,27.757,7.7,111.9,5.869,6.3,139.1,25.03,5.8,131.3,8.272,7.6,114.1
6/9/2024 7:15,7:15:00,Sunday,6,9.34,5.4,136.4,16.967,6.8,114.2,7.793,6.5,117.3,16.745,5.9,135.9,12.27,6.1,131.7,27.691,7.8,111.3,11.045,5.5,139.4,24.987,6.3,131.4,9.637,8.4,114.1
6/9/2024 7:30,7:30:00,Sunday,6,8.259,5.5,136.4,23.419,6.4,114.2,6.542,7.6,117.3,24.824,6.5,137,12.791,5.9,132.7,23.313,8.4,112.3,11.616,4.5,139.4,36.701,5.8,131.8,10.532,7.9,114.4
6/9/2024 7:45,7:45:00,Sunday,6,5.969,6.9,136.5,17.722,7.3,114.2,10.231,8.9,117.6,22.281,7.8,136.3,18.097,6.5,132,22.447,7.2,111.4,13.638,4,139.7,55.092,5.7,132.1,12.789,7.1,114.7
6/9/2024 8:00,8:00:00,Sunday,6,8.267,6.6,136.8,20.548,8.8,114.3,12.78,6.6,118,24.265,8,137,18.216,5.7,132.7,24.327,9.4,112.5,14.231,5.1,139.6,42.635,6.4,132.3,14.825,7,115
6/9/2024 8:15,8:15:00,Sunday,6,11.124,7.5,137.2,17.038,8,114.4,16.143,6.9,118.3,25.14,6.6,136.6,15.304,7.7,132.4,32.572,7,111.9,11.454,6.8,139.6,57.981,6.2,132.5,16.296,6.5,115.2
6/9/2024 8:30,8:30:00,Sunday,6,7.559,10,137.3,17.846,8.1,115.2,13.327,5.9,118.4,25.272,7,136.6,15.231,8.2,132.6,31.503,7.6,112.2,10.645,7.3,139.6,73.111,7.2,132.8,19.198,6.5,115.5
6/9/2024 8:45,8:45:00,Sunday,6,13.056,10.2,137.4,17.836,7.3,115.2,13.882,7.9,118.7,19.36,8.3,137.2,23.291,6.7,133.2,26.668,7.7,112.4,10.911,8.2,140,82.56,7.1,133.1,16.697,6,115.8
6/9/2024 9:00,9:00:00,Sunday,6,18.496,9.4,137.6,23.44,8.4,115.4,17.734,7.7,118.6,22.876,8.4,136.4,27.98,6.1,132.5,31.88,7.3,111.9,15.469,6.4,140.3,81.991,7.1,133.4,20.979,6.7,116
6/9/2024 9:15,9:15:00,Sunday,6,15.299,8.5,137.8,19.669,7.9,115.5,18.06,7.4,119,23,7.7,137.4,29.505,6.5,133.6,36.881,7.5,112.8,16.213,7.1,140.2,87.736,7.6,134,23.874,7.3,116.1
6/9/2024 9:30,9:30:00,Sunday,6,16.905,9.1,138.1,27.031,8.3,115.7,16.985,6.7,119.1,30.217,8.5,136.4,34.32,7.1,132.7,40.121,7.6,112.1,15.325,9.1,140.4,80.021,7.7,134.2,29.023,7,116.4
6/9/2024 9:45,9:45:00,Sunday,6,14.004,9.4,137.9,24.25,8.9,116,19.021,7.3,119.1,36.972,7.3,137.4,37.399,7.8,133.6,38.247,7.8,112.9,14.868,9.5,140.3,68.551,7.6,134.3,25.244,6.6,116.5
6/9/2024 10:00,10:00:00,Sunday,6,22.665,7,138.3,21.917,7.3,116,24.208,7.3,119.7,27.193,8.4,136.7,37.542,6.4,133,46.69,8.3,112.1,15.772,7.9,140.7,67.198,7.3,134.6,37.423,8,117.2
6/9/2024 10:15,10:15:00,Sunday,6,21.698,6.6,138.7,25.372,8.5,116.3,31.94,6.3,120.1,34.088,8.6,137.4,40.74,7,133.6,57.516,8.1,113.4,19.829,7.4,140.8,80.939,8,134.7,38.959,7.9,117.4
6/9/2024 10:30,10:30:00,Sunday,6,21.621,7,139,27.536,8.6,116.8,22.589,6.4,120.3,34.455,9,136.9,43.176,7.1,133.3,51.072,7.4,112.6,22.521,7.2,141.1,81.221,7.5,134.9,44.272,7.9,117.5
6/9/2024 10:45,10:45:00,Sunday,6,26.047,7.2,139.7,29.418,8.1,117.5,27.484,7.5,121,31.433,8.2,137.2,44.107,7.5,133.6,51.018,7.3,113.4,23.665,7.7,141.4,89.795,6.8,135.1,47.758,7,117.8
6/9/2024 11:00,11:00:00,Sunday,6,23.651,8.3,140.3,30.449,8.3,118.1,24.165,6.9,121.5,28.742,8.6,136.9,47.054,6.9,133.6,42.768,7.4,113,34.613,7.2,141.7,80.595,8,135.4,46.903,7.9,118.1
6/9/2024 11:15,11:15:00,Sunday,6,36.035,7.5,140.9,31.198,10,118.6,33.687,5.4,122.4,34.789,7.7,137.1,44.179,8.3,133.5,50.135,7.9,113.3,31.583,7,142.4,93.503,8,136,40.63,7.4,118.2
6/9/2024 11:30,11:30:00,Sunday,6,28.176,8,140.9,33.667,9.5,119.5,32.1,5.4,123,36.975,7.1,137.3,37.852,7.8,133.6,46.876,8,113.2,27.186,7.1,142.4,80.292,7.6,136.1,48.591,7.8,118.6
6/9/2024 11:45,11:45:00,Sunday,6,29.802,7.5,140.9,37.175,9,120.6,22.718,6.8,124.2,36.401,8.1,137,46.723,7.7,133.5,53.45,7.1,113.1,30.491,6.2,142.5,72.726,8.1,136.3,51.18,7.5,118.8
6/9/2024 12:00,12:00:00,Sunday,6,22.975,7.3,140.7,37.09,9.1,121.6,24.175,6.9,125.2,37.684,8.1,137.4,47.422,7,134,61.67,7.3,113.4,27.767,7.5,142.4,67.956,7.9,136.1,50.399,7.9,118.7
6/9/2024 12:15,12:15:00,Sunday,6,22.486,7.3,140.8,47.751,9.1,122.3,24.602,8.3,125.9,41.292,7.8,137,53.585,6.8,133.6,65.01,6.6,113,40.794,8.2,142.8,74.234,7.5,136.3,58.897,8.3,119.6
6/9/2024 12:30,12:30:00,Sunday,6,19.835,8.9,140.8,44.107,9.3,123.3,23.818,7.6,127,31.805,8.7,137.4,63.085,7,134,57.946,6.3,113.1,38.23,7.4,143.1,74.891,8.2,136.7,70.204,8.6,120
6/9/2024 12:45,12:45:00,Sunday,6,19.682,7.1,140.7,42.287,9.4,124,21.399,6.9,127.8,33.776,7.5,137,66.801,6.9,133.9,68.164,6.3,113.1,35.614,6.7,143.2,71.644,7.5,136.7,62.66,8.1,120.2
6/9/2024 13:00,13:00:00,Sunday,6,23.013,8.7,140.7,38.602,9.8,124.2,30.914,6.4,128.1,44.775,7.2,137.3,56.668,6.2,134.2,58.725,6.4,113.5,29.865,7,143.3,84.373,7.7,137.2,64.942,8.7,120.4
6/9/2024 13:15,13:15:00,Sunday,6,31.462,7.9,140.6,42.054,9,124.8,25.552,6.7,128.4,42.016,7.8,136.7,63.478,6.4,133.6,45.356,7.4,113,26.077,7.2,143.3,73.352,7.6,137,63.526,8.7,120.4
6/9/2024 13:30,13:30:00,Sunday,6,31.213,7.2,140.7,56.449,8.8,125.7,25.424,6.9,129.3,42.934,7.1,137.5,53.343,6.6,134.2,51.552,7.3,113.6,31.525,7.4,143.3,60.603,7.5,136.9,72.381,9.2,120.5
6/9/2024 13:45,13:45:00,Sunday,6,33.251,8,140.6,56.756,8.5,126,27.332,6.5,129.8,30.88,7.8,136.5,61.404,7,133.8,58.979,7.3,113.1,32.071,8.2,143.6,59.054,8.2,136.9,62.432,9.1,120.5
6/9/2024 14:00,14:00:00,Sunday,6,25.11,7.7,140.6,54.108,9,126,20.463,6.5,129.5,28.885,7.6,137.2,59.355,7,134.9,57.531,6.9,113.7,25.274,7.2,143.5,58.273,7.7,137.2,61.87,8.5,120.9
6/9/2024 14:15,14:15:00,Sunday,6,28.826,7.7,140.6,48.963,8.2,125.2,27.934,6.1,129.1,39.903,6,136.8,64.854,6.8,134.2,69.371,6.7,113.3,23.533,7.2,143.6,51.958,8.1,136.8,70.279,9.2,120.8
6/9/2024 14:30,14:30:00,Sunday,6,29.885,9.1,140.5,38.686,7.9,124.8,32.984,5.5,129,40.243,7.4,137.7,68.543,7.1,135,44.231,7.2,113.7,27.13,7.1,143.1,64.966,8.4,136.7,85.865,9.6,120.3
6/9/2024 14:45,14:45:00,Sunday,6,29.674,8.4,140.6,39.235,7.7,124.4,28.722,5.5,128.3,33.294,7.9,136.8,59.095,6.8,134,47.623,7.1,112.9,39.55,6.5,143,81.778,7.9,136.1,71.61,9.1,119.5
6/9/2024 15:00,15:00:00,Sunday,6,32.315,8.8,140.5,45.696,8.2,123.8,36.997,5.9,127.9,38.316,7.1,137.9,55.833,6.9,134.6,41.74,7.9,113.6,39.282,6.1,142.2,74.843,7.7,135.7,69.409,8.8,119
6/9/2024 15:15,15:15:00,Sunday,6,33.602,8,140.7,47.278,8,123.3,33.448,5.9,127.3,39.229,7.1,136.8,52.21,6.8,133.8,38.04,9.1,112.5,43.41,6.6,141.7,85.584,7.1,135.2,68.386,8.1,118.7
6/9/2024 15:30,15:30:00,Sunday,6,31.832,8.6,140.8,53.097,7.8,123.5,24.916,6.9,127.1,38.351,6.4,137.7,60.16,6.8,134.6,42.075,8.2,113.7,42.869,6.2,141.5,81.987,6.9,134.9,69.978,7.6,118.4
6/9/2024 15:45,15:45:00,Sunday,6,30.399,10.2,140.7,51.961,8.4,123.2,24.451,7.3,127,40.567,7,136.8,59.196,6.9,133.7,43.174,8.1,112.7,30.896,6.4,141.4,82.065,7.1,134.8,72.3,7.7,118.4
6/9/2024 16:00,16:00:00,Sunday,6,33.092,8.3,140.8,50.688,7.9,123.4,18.696,8.1,126.9,38.981,7,137.6,58.322,7,134.5,36.901,7.6,113.7,36.22,6.7,141.5,92.067,7.7,135.2,63.152,7.6,118.5
6/9/2024 16:15,16:15:00,Sunday,6,24.007,7.9,140.9,51.576,8.3,123.2,20.134,7.7,126.9,33.877,7.3,136.7,65.754,6.9,133.7,51.904,7.2,113,35.354,7,141.5,102.453,8.2,135.1,55.07,7.5,118.4
6/9/2024 16:30,16:30:00,Sunday,6,24.062,8.1,140.9,50.472,8.9,123.1,19.716,7.5,126.9,34.918,8,137.5,46.982,6.8,134.4,36.692,7.8,113.6,29.818,6.7,141.4,78.423,8.5,135.1,63.88,8.3,118.3
6/9/2024 16:45,16:45:00,Sunday,6,28.703,7.1,140.8,49.686,8.3,123.1,23.227,6.2,126.7,42.291,7.2,136.8,47.901,6.7,133.6,37.431,7.5,112.7,29.219,7.3,141.4,81.148,7.4,135.2,65.112,8.1,118.5
6/9/2024 17:00,17:00:00,Sunday,6,31.178,8.1,140.7,39.298,8.9,122.9,23.882,6.1,126.5,38.727,6.5,137.4,45.247,7.3,134.2,38.35,6.8,113.5,31.711,7.1,141.8,83.184,7.3,135,65.848,7.9,118.8
6/9/2024 17:15,17:15:00,Sunday,6,32.669,8.1,140.6,36.487,9,123.1,20.111,7.2,126.7,36.183,7.1,136.5,48.79,6.7,133.8,34.916,6.1,112.7,33.284,6.8,142.1,88.681,7.9,135.1,64.723,7.6,118.9
6/9/2024 17:30,17:30:00,Sunday,6,30.196,8.4,140.7,35.196,8.5,122.7,24.395,7.5,126.6,31.378,8.1,137.3,44.794,6.7,134.3,38.488,6.7,113.6,29.291,6.9,141.8,75.888,7.9,135.4,59.894,7.5,118.9
6/9/2024 17:45,17:45:00,Sunday,6,33.28,8.8,140.6,37.988,8.6,122.2,26.468,7.6,126.3,34.034,8.5,137,37.694,7.7,133.7,48.024,7.1,112.8,31.821,6.4,142.3,89.799,7.4,135.4,70.664,7.6,118.9
6/9/2024 18:00,18:00:00,Sunday,6,34.523,8.1,140.8,36.094,8.7,122.1,29.295,7.9,126.2,31.974,8.7,137.2,40.805,8.1,134,44.732,6.9,113.5,34.17,6.4,142.4,78.803,7.3,135.7,57.189,6.9,119
6/9/2024 18:15,18:15:00,Sunday,6,33.109,8.2,141.1,37.043,8.7,121.9,41.031,7,125.8,35.274,8.6,137.1,46.994,7.8,133.9,41.989,7.3,113,35.013,7.6,142.1,73.785,7.5,135.7,65.295,6.7,119.1
6/9/2024 18:30,18:30:00,Sunday,6,30.14,9.5,141,40.858,9.6,121.4,37.456,6.5,125.7,33.929,9.3,137.1,51.456,7.9,133.8,49.771,7.6,113.3,28.883,6.8,142.1,77.825,7.5,135.7,54.382,7,119.1
6/9/2024 18:45,18:45:00,Sunday,6,33.894,9.5,141,46.272,8.8,121.2,31.889,6.2,125.2,34.012,8.5,137.1,42.794,7.2,133.9,42.978,7.6,113.1,23.331,7.5,142.1,83.094,6.8,135.9,49.907,7.8,119.1
6/9/2024 19:00,19:00:00,Sunday,6,34.242,9.1,141.2,53.39,8.1,120.8,34.752,6.6,125,38.942,7.3,137,43.826,7.2,133.9,53.02,7.4,113.3,31.941,6.9,142.5,89.709,7.1,136,51.08,7.4,119.2
6/9/2024 19:15,19:15:00,Sunday,6,22.061,9.8,140.8,42.323,9,120.7,46.621,6.6,125,39.383,7.6,137.4,38.262,6.8,134.3,47.386,8.2,113.4,28.396,7.1,142.4,83.846,7.3,135.9,50.431,7,119.2
6/9/2024 19:30,19:30:00,Sunday,6,27.834,9.2,141.2,32.25,9.4,120.4,39.252,6.6,124.5,47.357,7.4,136.7,39.838,7.1,133.7,35.831,8.8,112.8,26.218,7.1,142.1,81.893,8,135.6,61.327,8,119.2
6/9/2024 19:45,19:45:00,Sunday,6,22.006,9.1,140.8,36.368,8.7,120.2,32.913,7.1,124.2,45.973,7.5,137.6,44.351,6.9,134.3,35.185,8.4,113.5,30.202,6.9,142.4,82.263,7.5,135.8,57.249,7.4,119.1
6/9/2024 20:00,20:00:00,Sunday,6,23.34,8.9,141.1,39.833,8.2,120,32.72,7.2,123.9,50.025,7.5,136.8,40.418,7,133.5,32.045,9.2,112.6,23.59,8.6,142.2,72.098,7.5,135.7,48.848,7.5,118.9
6/9/2024 20:15,20:15:00,Sunday,6,23.03,8.4,140.8,48.554,8.9,119.4,37.665,7.6,123.3,45.445,7,137.7,40.175,6.9,134.3,45.374,10,113.5,26.49,8.4,142.1,76.649,7.5,135.5,49.897,7,118.2
6/9/2024 20:30,20:30:00,Sunday,6,23.67,8.4,141.1,59.619,9.5,118.8,40.027,7.3,122.7,41.13,9.2,136.5,37.358,6.8,133.4,51.36,8.3,112.3,27.295,7.2,142.4,91.665,7.9,135.4,54.765,7.6,118.1
6/9/2024 20:45,20:45:00,Sunday,6,27.532,7.4,140.5,49.264,9.8,118,42.495,6.6,122.1,45.543,8.2,137.4,42.041,7.3,134,32.825,9.8,113.3,35.404,6.8,141.3,95.204,7.8,134.5,48.957,6.9,117.5
6/9/2024 21:00,21:00:00,Sunday,6,25.066,7.7,140.1,48.237,9.9,117.4,30.891,6.8,121.4,34.377,8.4,136.6,32.848,8.3,133.2,31.725,10,112.2,32.131,7.1,140.7,125.641,7.5,134.4,49.381,6.9,117.2
6/9/2024 21:15,21:15:00,Sunday,6,28.508,8.7,139.7,41.127,8.8,116.9,32.747,6.2,120.7,40.244,8.6,137.1,21.319,8.4,133.6,31.377,9.4,113.2,31.646,7.1,140.4,110.788,7,134.2,38.718,7.3,116.3
6/9/2024 21:30,21:30:00,Sunday,6,40.219,8.6,139.1,40.918,9,116.4,32.69,6.7,120.3,49.03,7.8,137.1,24.075,8.3,133.1,39.166,7.5,112.4,35.474,6.7,140.4,112.334,7,133.9,38.748,7.2,116.2
6/9/2024 21:45,21:45:00,Sunday,6,38.782,8.3,138.9,39.756,8.6,116.3,29.828,6.9,120.1,44.784,8.1,137.2,24.489,6.8,133.3,31.192,8.1,113,29.109,7,140.2,90.621,7.4,133.5,37.038,6.6,116.1
6/9/2024 22:00,22:00:00,Sunday,6,33.868,6.9,138.7,44.992,8.8,116.3,31.246,5.1,120,43.175,7,137.2,25.831,6.3,133.4,34.023,6.9,112.7,24.588,7.3,140.3,99.759,6.9,133.6,29.224,6.5,116
6/9/2024 22:15,22:15:00,Sunday,6,37.786,6.4,138.5,47.472,7.9,116.1,29.487,4.9,119.5,46.393,6.6,136.8,19.354,6.9,132.9,26.974,7.3,112.5,24.313,7.1,140.2,99.062,6.5,133.4,26.356,6.9,115.5
6/9/2024 22:30,22:30:00,Sunday,6,39.424,7,138.4,46.395,8.5,115.9,19.048,5.3,119.2,46.121,6.5,137.5,28.471,7.9,133.7,28.907,7.4,112.8,22.538,5.5,139.9,83.495,6.9,133.2,25.641,8.6,115.5
6/9/2024 22:45,22:45:00,Sunday,6,42.61,6.9,138.2,43.859,7.6,115.4,12.14,7,119,56.381,6.7,136.8,23.38,8.3,132.7,34.926,6.9,112.2,20.232,6.6,139.8,79.193,7.1,133.1,30.687,8.1,115.5
6/9/2024 23:00,23:00:00,Sunday,6,46.619,7.5,138.3,44.064,6.4,115.3,11.578,7.9,119.2,54.633,6.6,137.6,14.73,7.8,133.4,31.621,6.5,113.2,20.925,6.1,140.2,88.707,6.6,133.1,21.206,8,115.3
6/9/2024 23:15,23:15:00,Sunday,6,46.222,5.3,138.3,39.646,6.2,115.8,12.131,7.3,119.2,56.141,6.4,136.8,15.407,7.7,132.4,26.949,5.6,111.9,22.12,6.4,139.8,82.153,6.8,132.8,20.763,8.7,115.1
6/9/2024 23:30,23:30:00,Sunday,6,43.686,4.8,138.5,40.539,6.3,116,17.859,7.3,119.2,57.641,5.6,137.5,10.798,8.6,133.1,23.505,6.2,112.9,19.85,6.1,139.8,74.656,6.4,132.7,21.352,8.4,115
6/9/2024 23:45,23:45:00,Sunday,6,36.993,6.1,138.3,43.406,5.6,115.9,12.831,7,119.2,69.348,5.5,136.8,10.708,9.1,132.3,26.827,5.6,112,16.769,5.9,139.7,70.786,5.9,132.7,21.981,7.9,114.9
6/10/2024 0:00,0:00:00,Monday,6,49.489,5.7,138.2,49.196,5.7,115.8,17.881,5.9,119.2,47.144,5.2,137.1,12.825,8.1,132.5,18.882,6.1,112.5,14.045,5.8,139.7,73.006,5.1,132.7,12.639,7.8,115
6/10/2024 0:15,0:15:00,Monday,6,39.056,5.8,138.2,37.817,6.1,115.5,14.187,6.4,119.1,48.119,5.6,137.2,9.514,7.1,132.4,23.638,4.6,112.3,11.893,7.2,139.5,77.796,5.9,132.5,24.25,8.5,115
6/10/2024 0:30,0:30:00,Monday,6,33.413,5.8,138.1,36.838,5.5,115.4,14.772,7,119,40.784,5.6,136.6,9.841,7,132,22.103,4.4,112.1,13.896,5.9,139.5,67.642,5.7,132.5,17.856,9.6,115
6/10/2024 0:45,0:45:00,Monday,6,29.922,4.7,138.1,34.752,5.7,115.3,12.314,6.5,118.9,29.134,5.2,136.9,4.139,8.2,132.3,27.726,3.6,112.6,13.505,6,139.5,58.546,5.8,132.4,6.853,9.7,115
6/10/2024 1:00,1:00:00,Monday,6,32.065,4.8,137.8,31.355,5.6,115.1,9.538,8.3,118.4,29.947,5.1,136.3,3.947,7.9,131.6,22.364,5.2,111.7,20.822,6.5,139.7,50.968,5.4,132.2,8.007,7.1,115
6/10/2024 1:15,1:15:00,Monday,6,36.016,5,137.9,30.158,5.6,115,7.566,7.8,118.6,23.192,5.6,137.2,7.181,8.6,132.4,14.312,5.8,112.3,16.55,6,139.3,41.462,5.1,132.1,9.989,7.3,114.9
6/10/2024 1:30,1:30:00,Monday,6,27.681,5.6,137.8,25.167,6.1,115.2,7.426,7.4,118.7,26.953,5.2,136.2,5.649,7.2,131.5,13.671,6.4,111.1,14.972,5.3,139.5,35.771,5.6,132.1,8.061,9.4,114.7
6/10/2024 1:45,1:45:00,Monday,6,15.556,4.8,137.7,28.273,5.1,114.9,7.082,7.5,118.5,28.645,4.9,136.8,7.297,7.5,132.2,11.865,7.5,112.3,14.737,5.1,139.5,37.131,5.1,132,8.126,8.4,114.6
6/10/2024 2:00,2:00:00,Monday,6,15.012,5.7,137.4,47.76,6.3,114.7,7.967,5.6,118.6,38.703,4.7,136.7,4.195,7,131.8,13.282,5.9,111.7,9.591,5.5,139.7,31.714,6.3,131.9,6.578,6.9,114.6
